id,iirep_serial,quotagerange,gender_non_binary,resp_gender,respondent_gender_recoded,cl01stdregion,cl02state,cl04nse,screener4,idp22,idp23,idp24,idp25_1,idp25_2,idp25_3,idp25_4,idp25_5,idp25_6,idp25_7,idp25_8,idp25_9,idp25_10,idp25_11,idp25_12,idp25_13,idp25_14,idp25_15,idp25_16,idp26,idp27_1,idp27_2,idp27_3,idp27_4,idp27_5,idp28l307,idp28l308,idp28l309,idp28l310,idp28l311,idp29_1,idp29_2,idp29_3,idp29_4,idp29_5,idp30l317,idp30l318,idp30l319,idp30l320,idp30l321,idp31_1,idp31_2,idp31_3,idp31_4,idp32l327,idp32l328,idp32l329,idp32l330,idp33,idp34,idp35,idp36,idp37,idp38,idp39_1,idp39_2,idp39_3,idp39_4,idp40l366,idp40l367,idp40l368,idp40l369,idp41_1,idp41_2,idp41_3,idp41_4,idp41_5,idp41_6,idp42l375,idp42l376,idp42l377,idp42l378,idp42l379,idp42l380,idp43_1,idp43_2,idp43_3,idp43_4,idp43_5,idp43_6,idp43_7,idp44l384,idp44l385,idp44l386,idp44l387,idp44l388,idp44l389,idp44l390,idp46l393,idp46l394,idp46l395,idp46l396,idp46l397,idp46l398,idp46l399,idp47_1,idp47_2,idp47_3,idp48l400,idp48l401,idp48l402,idp49_1,idp49_2,idp49_3,idp49_4,idp50l408,idp50l409,idp50l410,idp50l411,idp54,idp55_1,idp55_2,idp55_3,idp56l421,idp56l422,idp56l423,idp57_1,idp57_2,idp58l431,idp58l432,idp60,idp61,idp62,idp63,idp64,idp65,idp66,idp67,age_group,idp60clone1,idp62clone1,cl02stat_eclone1,idp67clone1,ponderador,gse
916,916,2,2,1,1,2,4,4,2,10,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,3,4,3,5,3,1,1,1,1,1,3,5,2,4,4,1,1,1,1,3,2,5,4,3,3,1,1,3,4,1,1,1,1,1,3,4,4,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1,1,1,1,1,4,2,2,1,1,1,1,2,3,4,3,2,1,1,1,5,4,5,1,1,3,3,9,4,6,2,3,2,4,7,2,12,14,17,14,0.08166237249461,C2
917,920,3,1,2,2,1,7,4,1,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,4,5,4,1,1,1,1,1,4,4,1,4,4,1,1,1,1,2,2,5,5,3,4,1,1,1,4,1,1,1,1,2,3,4,4,1,1,1,1,1,1,2,1,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,5,4,4,1,1,1,1,3,4,5,4,2,1,1,1,2,3,3,1,1,5,4,7,3,1,1,3,2,3,11,3,11,12,18,14,0.28512443823096,C2
918,924,3,2,1,1,5,8,2,1,11,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,3,4,1,1,1,1,5,5,3,4,2,6,2,2,3,4,1,1,1,1,3,2,2,4,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,5,1,2,1,1,1,1,2,5,4,2,2,1,1,1,5,7,5,1,1,7,6,9,3,9,4,4,2,2,6,3,12,16,19,6,1.98904003384137,ABC1
919,923,2,1,2,2,2,4,5,2,12,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,2,3,3,5,2,1,1,1,1,1,4,3,4,3,3,1,1,1,1,4,3,3,2,2,3,1,2,2,4,1,1,1,1,3,2,4,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,0,2,2,3,0,0,1,1,1,5,1,1,1,1,1,1,1,4,3,3,2,1,1,1,4,7,4,1,1,5,5,7,1,4,2,4,2,2,12,2,11,13,17,12,0.15628502314307,C3
920,921,3,2,1,1,1,13,3,3,2,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,5,5,3,5,5,1,1,1,1,1,1,5,1,5,5,1,1,1,1,3,1,5,5,2,1,1,1,3,4,1,1,1,1,5,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,4,3,3,1,1,1,1,3,4,4,5,2,1,1,1,4,7,7,1,1,7,6,8,3,9,1,3,3,4,9,3,12,16,13,14,1.10902668603265,ABC1
921,922,2,1,2,2,1,5,6,2,12,4,4,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,1,4,5,4,1,1,1,3,2,2,1,1,1,1,1,4,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,0,1,1,1,4,2,2,1,1,1,1,2,1,1,2,2,1,1,1,6,6,6,1,1,1,7,9,1,4,2,3,4,2,10,2,12,13,18,14,0.09904654369927,D
922,917,3,2,1,1,1,13,5,1,10,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,5,4,5,5,1,1,1,1,1,1,5,1,5,5,1,1,1,1,3,2,5,5,3,6,1,3,3,4,1,1,1,1,1,1,4,4,1,1,1,1,1,1,3,1,2,3,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,2,2,1,1,0,1,1,1,1,5,5,2,1,1,1,1,1,4,5,4,2,1,1,1,1,7,7,1,1,5,1,6,1,8,3,2,2,4,9,3,11,15,13,14,0.56064704469477,C3
923,919,1,1,2,2,1,7,4,1,6,3,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,3,2,3,4,2,1,1,1,1,1,3,3,4,3,3,1,1,1,1,3,3,4,3,2,2,2,3,1,4,1,1,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,2,3,5,3,2,1,1,1,4,5,4,1,1,4,5,7,1,7,3,3,2,3,5,1,11,15,18,13,0.96179554729884,C2
924,918,3,2,1,1,1,13,4,2,14,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,4,1,5,2,1,1,1,1,1,5,2,2,2,3,1,1,1,1,5,5,1,3,6,2,2,2,2,4,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,0,1,1,1,1,5,1,1,1,1,1,1,1,5,5,1,2,1,1,1,4,7,7,1,1,7,7,7,1,4,1,4,2,3,4,3,11,13,13,13,0.10881314201303,C2
925,929,2,2,1,1,1,5,3,1,1,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,3,2,2,1,3,3,4,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,3,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,4,2,3,0,1,0,0,1,1,1,3,3,3,1,1,1,1,3,3,3,3,2,1,1,1,4,4,4,1,1,4,4,7,1,6,3,2,3,4,9,2,11,14,18,14,0.11419917115596,ABC1
926,939,2,1,2,2,1,5,6,3,7,5,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,3,1,4,3,1,1,1,1,1,4,2,4,2,2,1,1,1,1,4,5,2,2,3,1,2,2,2,3,1,1,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,3,2,2,1,1,1,1,3,1,4,1,2,1,1,1,3,3,3,1,1,7,4,7,5,3,2,4,2,2,5,2,11,13,18,13,0.14712918275376,D
927,928,3,2,1,1,5,10,3,1,11,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,2,2,1,1,1,1,5,5,1,1,2,2,3,NA,2,NA,1,1,1,1,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,0,0,2,0,1,1,1,4,1,1,1,1,1,1,1,4,4,1,2,1,1,1,7,6,6,1,1,7,7,10,1,9,2,2,NA,2,2,3,12,16,19,13,1.98904003384137,ABC1
928,937,1,1,2,2,1,5,5,3,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,3,5,4,1,1,1,1,1,5,4,4,4,4,1,1,1,1,2,3,4,4,2,1,2,1,2,4,1,1,1,1,4,1,3,2,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,4,3,1,1,1,1,1,1,3,4,2,2,1,1,1,4,5,5,1,1,5,7,9,4,2,3,2,3,4,7,1,12,12,18,14,0.14250478171484,C3
929,935,3,2,1,1,5,8,7,2,14,3,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,4,5,5,3,1,1,1,1,1,3,4,2,4,3,1,1,1,1,3,3,4,5,2,1,4,3,3,3,1,1,1,1,2,3,4,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,1,1,1,4,3,4,1,1,1,1,2,4,5,3,2,1,1,1,5,4,3,1,1,5,5,8,4,2,2,4,2,3,12,3,12,12,19,12,0.14898335160392,E
930,933,2,1,2,2,1,13,4,2,12,4,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,1,1,1,1,1,2,2,2,3,2,1,1,1,1,1,4,2,4,2,3,1,1,1,1,5,4,3,3,2,2,2,3,2,4,1,1,1,1,3,2,3,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,4,2,3,1,1,1,1,3,4,4,2,2,1,1,1,5,4,4,1,1,5,5,9,5,6,2,3,2,4,6,2,12,14,13,6,0.10033784162046,C2
931,936,2,1,2,2,1,13,3,1,12,4,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,4,2,4,2,2,1,1,1,1,5,5,2,2,6,2,3,2,2,4,1,1,1,1,4,2,2,4,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,1,1,1,4,3,4,1,1,1,1,2,4,5,1,2,1,1,1,7,7,4,1,1,7,7,9,1,4,2,3,2,1,6,2,12,13,13,6,0.07443901347395,ABC1
932,932,1,1,2,2,1,13,2,1,7,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,5,2,1,1,1,1,1,5,5,1,1,2,6,2,2,2,4,1,1,1,1,4,1,1,4,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,0,0,1,1,1,3,3,3,1,1,1,1,2,4,2,1,2,1,1,1,4,5,5,1,1,4,7,9,1,9,4,3,3,2,3,1,12,16,13,13,1.4298698381443,ABC1
933,943,2,1,2,2,5,8,4,1,12,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,3,3,4,4,1,1,1,1,1,4,4,3,4,4,1,1,1,1,3,3,3,4,4,3,1,3,3,5,1,1,1,1,3,2,3,2,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,4,2,2,1,1,1,1,3,4,4,3,2,1,1,1,4,5,5,1,1,6,5,7,1,3,2,3,2,4,6,2,11,13,19,6,0.19831777178165,C2
934,938,3,2,1,1,1,13,5,1,12,5,5,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,1,1,1,7,2,2,3,4,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,4,3,1,2,1,1,1,1,1,1,1,1,2,1,7,1,7,3,4,2,2,3,3,11,15,13,13,0.56064704469477,C3
935,934,2,1,2,2,1,7,5,1,10,5,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,1,1,1,1,3,3,4,3,1,1,1,1,1,5,3,5,3,2,1,1,1,1,5,5,3,3,2,3,3,2,2,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,4,2,2,1,1,1,1,3,4,4,2,2,1,1,1,4,6,5,1,1,4,5,5,1,3,2,3,1,3,12,2,13,13,18,12,1.97572610336407,C3
936,927,2,2,1,1,3,2,2,3,11,4,5,0,0,1,NA,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,5,1,1,5,1,1,1,1,1,1,5,3,4,2,2,1,1,1,1,4,4,2,2,4,1,1,2,2,4,1,1,1,1,4,2,1,5,1,1,1,1,1,1,3,2,2,3,3,2,1,1,1,1,NA,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,4,2,2,1,1,1,1,4,2,5,3,2,1,1,1,1,7,4,1,1,7,1,9,6,8,3,3,2,2,7,2,12,15,17,14,0.31215193663678,ABC1
937,930,3,2,1,1,1,13,2,1,5,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,3,4,2,5,4,1,1,1,1,1,3,4,2,3,4,1,1,1,1,3,2,4,3,2,2,3,1,3,3,1,1,1,1,2,2,2,4,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,3,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,2,4,4,3,2,1,1,1,3,4,4,1,1,4,5,10,3,10,3,3,3,3,6,3,12,16,13,6,1.10902668603265,ABC1
938,926,3,2,1,1,1,13,2,2,12,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,3,1,2,4,2,1,1,1,1,1,5,2,5,3,1,1,1,1,1,5,5,1,2,2,3,1,2,2,4,1,1,1,1,4,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,4,2,2,1,1,1,1,2,5,4,2,2,1,1,1,5,4,5,1,1,5,5,9,1,8,2,3,2,2,7,3,12,15,13,14,0.37742445769693,ABC1
939,931,2,1,2,2,1,7,6,1,9,4,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,4,2,2,4,2,1,1,1,1,1,2,2,4,2,3,1,1,1,1,3,3,2,3,2,1,2,3,2,4,1,1,1,1,3,3,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,3,0,1,1,1,4,2,2,1,1,1,1,4,4,3,3,2,1,1,1,5,4,5,1,1,5,4,5,4,1,2,3,1,4,6,2,13,12,18,6,2.24048013053387,D
940,925,2,2,1,1,1,13,2,1,1,2,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,1,1,1,1,4,4,3,5,3,1,1,1,1,1,3,4,3,4,4,1,1,1,1,4,3,4,4,4,3,1,1,3,4,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,1,4,2,2,1,1,1,1,3,3,3,3,2,1,1,1,4,6,5,1,1,4,4,9,1,10,4,1,3,4,8,2,12,16,13,14,0.64896419377163,ABC1
941,942,2,1,2,2,4,12,7,2,15,5,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,NA,1,1,3,1,4,3,NA,1,1,1,1,5,1,5,1,5,1,1,1,1,5,5,5,5,6,5,3,2,2,5,1,1,1,1,4,2,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,4,1,1,1,1,1,1,3,3,5,3,2,1,1,1,4,7,NA,1,1,4,6,5,6,1,1,4,1,3,12,2,13,12,19,12,3.01997889808302,E
942,940,2,1,2,2,1,5,5,3,8,3,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,3,3,3,4,NA,1,1,1,1,1,3,3,4,4,3,1,1,1,1,3,3,3,3,3,3,2,3,2,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,4,NA,2,1,1,1,4,7,4,1,1,4,4,6,1,4,3,4,2,4,12,2,11,13,18,12,0.14712918275376,C3
943,941,3,2,1,1,3,1,6,3,12,4,5,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5,1,5,2,2,1,1,1,1,5,5,2,2,5,1,2,2,2,4,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,4,2,2,1,1,1,1,1,5,1,1,2,1,1,1,7,7,7,1,1,7,7,7,1,3,1,4,1,5,8,3,11,13,17,14,0.1537937214125,D
944,960,2,1,2,2,2,3,4,1,9,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,5,1,5,1,1,1,1,1,1,5,5,1,1,1,3,4,2,2,4,1,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,3,2,2,2,0,0,1,1,1,1,4,2,2,1,1,1,1,1,5,4,1,2,1,1,1,7,7,7,1,1,7,7,9,4,8,2,4,1,2,6,2,12,15,17,6,0.54208332757144,C2
945,950,2,1,2,2,1,13,5,3,11,4,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,1,4,1,1,5,2,1,1,1,1,1,4,2,4,2,3,1,1,1,1,4,4,3,3,3,3,3,2,2,3,1,1,1,1,4,2,1,2,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,0,1,1,1,4,2,2,1,1,1,1,2,2,4,3,2,1,1,1,6,6,6,1,1,5,7,9,1,6,3,3,3,3,6,2,12,14,13,6,0.10033784162046,C3
946,947,3,1,2,2,1,13,4,1,12,2,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,4,4,3,5,4,1,1,1,1,1,3,4,3,4,4,1,1,1,1,2,2,4,4,3,2,1,1,3,4,1,1,1,1,3,3,3,3,1,1,1,1,1,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,0,0,0,1,1,1,4,3,3,1,1,1,1,2,3,3,4,2,1,1,1,4,6,4,1,1,4,3,5,3,10,3,2,3,3,12,3,13,16,13,12,4.03583030741315,C2
947,961,2,1,2,2,1,13,5,3,13,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,5,3,5,3,1,1,1,1,1,5,5,1,1,3,3,2,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,5,5,3,2,1,1,1,7,7,7,1,1,7,7,7,1,5,4,3,3,3,12,2,11,14,13,12,0.14904734769662,C3
948,957,2,2,1,1,1,13,7,1,12,3,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,1,1,3,2,1,5,3,1,1,1,1,1,4,4,4,3,2,1,1,1,1,4,4,2,2,3,3,2,2,3,4,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,4,2,2,1,1,1,1,2,4,3,4,2,1,1,1,1,1,7,1,1,5,7,6,5,2,2,3,3,3,12,2,11,12,13,12,0.0722061931631,E
949,944,2,1,2,2,1,13,6,3,12,3,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,3,4,3,4,3,1,1,1,1,1,4,3,3,3,3,1,1,1,1,4,4,2,3,2,6,1,3,2,5,1,1,1,1,2,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,3,3,3,1,1,1,1,3,3,3,3,2,1,1,1,6,5,6,1,1,7,7,5,5,5,1,3,1,1,7,2,13,14,13,14,2.00148420571493,D
950,958,3,2,1,1,1,13,3,3,2,3,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,5,3,5,5,5,1,1,1,1,1,2,5,2,5,5,1,1,1,1,3,1,5,5,4,3,1,1,3,3,1,1,1,1,1,5,3,4,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,2,2,1,1,2,1,2,3,2,1,3,0,0,1,1,1,1,5,4,3,1,1,1,1,2,2,5,5,2,1,1,1,1,4,1,1,1,1,1,9,3,8,4,2,3,4,11,3,12,15,13,14,0.37742445769693,ABC1
951,963,2,2,1,1,1,13,4,2,12,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,4,4,5,4,4,1,1,1,1,1,4,4,5,4,4,1,1,1,1,4,4,5,4,2,2,2,2,2,4,1,1,1,1,4,5,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,2,0,0,1,1,1,4,4,4,1,1,1,1,4,5,4,4,2,1,1,1,6,5,7,1,1,6,6,7,1,7,3,2,4,5,5,2,11,15,13,13,0.3280713277084,C2
952,948,3,1,2,2,1,7,3,1,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2,2,5,4,1,1,1,1,1,2,4,3,4,4,1,1,1,1,2,3,4,4,4,6,1,1,3,3,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,4,2,2,1,1,1,1,2,3,4,3,2,1,1,1,3,5,4,1,1,4,4,9,5,6,2,2,3,2,8,3,12,14,18,14,0.22815223729153,ABC1
953,946,1,2,1,1,1,13,4,2,12,5,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,2,4,1,1,1,1,1,1,5,2,5,2,1,1,1,1,1,5,5,1,1,6,3,2,2,2,5,1,1,1,1,3,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,0,1,1,1,4,1,1,1,1,1,1,2,5,4,2,2,1,1,1,7,7,7,1,1,7,7,9,1,9,2,3,2,2,12,1,12,16,13,12,0.82337274808815,C2
954,945,2,1,2,2,1,13,3,2,12,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,2,2,2,4,4,1,1,1,1,1,3,3,2,3,4,1,1,1,1,3,2,4,3,3,6,1,3,2,3,1,1,1,1,3,4,2,2,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,0,1,1,1,1,1,4,2,2,1,1,1,1,3,5,4,2,2,1,1,1,1,7,4,1,1,6,2,9,5,9,2,2,2,3,8,2,12,16,13,14,1.12699178939832,ABC1
955,954,2,1,2,2,1,7,3,2,2,4,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,5,3,5,3,3,1,1,1,1,5,5,1,1,2,3,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,5,3,1,2,1,1,1,4,7,4,1,1,4,4,5,1,4,2,2,2,4,12,2,13,13,18,12,1.97572610336407,ABC1
956,951,3,2,1,1,2,4,3,1,1,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4,5,3,4,4,1,1,1,1,1,2,4,1,5,5,1,1,1,1,2,1,5,5,3,4,1,1,3,3,1,1,1,1,2,3,4,3,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,5,3,3,1,1,1,1,3,4,5,4,2,1,1,1,4,4,4,1,1,3,4,8,3,9,2,2,3,4,10,3,12,16,17,14,1.5674700503576,ABC1
957,949,3,2,1,1,1,13,5,3,12,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,3,5,3,3,3,1,1,1,1,1,3,2,3,3,3,1,1,1,1,4,3,3,3,2,1,5,1,2,3,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,1,1,1,2,2,2,2,2,0,0,1,1,1,3,3,NA,1,1,1,1,3,3,3,3,2,1,1,1,4,4,4,1,1,4,4,5,5,4,1,1,1,1,12,3,13,13,13,12,2.22947883085928,C3
958,955,2,1,2,2,1,13,6,2,1,3,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,3,3,3,3,3,1,1,1,1,1,3,3,3,3,3,1,1,1,1,3,3,3,3,2,2,5,1,2,2,1,1,1,1,3,3,3,4,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,3,3,3,1,1,1,1,3,3,3,3,2,1,1,1,4,4,4,1,1,4,3,5,1,3,1,2,2,2,12,2,13,13,13,12,1.48486859345339,D
959,953,2,1,2,2,1,13,4,3,1,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,4,4,4,5,4,1,1,1,1,1,2,4,2,4,4,1,1,1,1,2,2,4,4,4,4,1,1,3,4,1,1,1,1,2,4,4,3,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,4,2,2,1,1,1,1,2,2,5,4,2,1,1,1,3,5,4,1,1,3,2,9,1,7,1,3,3,3,12,2,12,15,13,12,0.38353834970751,C2
